,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.029549293,0.051935483,0.0038810992,0.0067763403,0.0075522065,0.015864942,0.008106833,0.34608853,0.04555885,0.017113734,0.003033119,0.0034588547,0.005141847,0.0006195088
1,0.012297091,0.060835645,0.005196769,0.0073633515,0.0029497743,0.013739146,0.061748855,0.032738958,0.05732384,0.002649737,0.0026414867,0.009610667,0.0057411203,0.009945638
2,0.07042984,0.060462937,0.062428948,0.009952939,0.0067059333,0.051855974,0.08738884,0.062444493,0.068477534,0.0019460116,0.0043562343,0.014072282,0.0065141246,0.0013552438
3,0.01348589,0.056022577,0.109644845,0.020049814,0.0074114827,0.010199425,0.08388884,0.21117383,0.07088061,0.02231188,0.0064988257,0.0030088136,0.012625801,0.0059097195
4,0.0065483344,0.056402028,0.045627613,0.015136852,0.027985876,0.01707705,0.018437501,0.09087784,0.15997446,0.022200886,0.009644083,0.0036454715,0.0017254876,0.0071948646
5,0.010674216,0.013901971,0.045115285,0.020088537,0.030175924,0.020807113,0.14687678,0.26297238,0.43393952,0.0047547705,0.0045485375,0.0075770905,0.010596655,0.015489495
6,0.004508945,0.012784007,0.0426274,0.03740623,0.047221977,0.026716525,0.09669603,0.14999296,0.9698392,0.0045931633,0.0054715076,0.0026268577,0.008659879,0.010727409
7,0.02770425,0.002222681,0.031167584,0.04863336,0.008539321,0.109345935,0.16327162,0.34287953,0.3410268,0.003051626,0.0051461905,0.012097387,0.005976981,0.03645471
8,0.0051515196,0.01054578,0.03173614,0.03470797,0.027409825,0.13288108,0.2416551,0.16652286,0.40257666,0.0010968299,0.0078803515,0.005027096,0.014982145,0.021532144
9,0.0075153294,0.0043610963,0.0412642,0.056440476,0.0021685981,0.08780579,0.17030522,0.5,0.44288886,0.006071253,0.0052665584,0.017545808,0.035508037,0.033993416
10,0.0052181934,0.019750694,0.012240803,0.03203592,0.021295989,0.041312777,0.036930542,0.13474424,0.43541205,0.0046766563,0.018452317,0.03609993,0.02032633,0.0040066745
11,0.011631565,0.019444983,0.0019372875,0.0282463,0.0022069917,0.013584899,0.18912236,0.08239092,0.09266458,0.015709274,0.04002077,0.023743674,0.021543834,0.005251832
12,0.0044894954,0.0055589713,0.0127387345,0.021928795,0.01388366,0.024956794,0.1439434,0.0336349,0.15496503,0.023141887,0.017652288,0.0132438075,0.019132797,0.055527672
13,0.006803833,0.0010806188,0.0015583775,0.013188127,0.0022234495,0.013252921,0.096014,0.07162402,0.081303924,0.009045069,0.011148092,0.0054747444,0.138833,0.022971224
