,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0026847965,0.0048040533,0.000257897,0.009064575,0.004260469,0.007432272,0.002886429,0.2293155,0.037319396,0.0066528628,0.009229356,0.001516859,0.0011712231,0.007025385
1,0.00050338724,0.011774533,0.0011711646,0.0041593406,0.0028515358,0.005255058,0.038921867,0.006471672,0.04240902,0.0018439404,0.0011192331,0.005850984,0.005988598,0.007899166
2,0.008167848,0.011116131,0.00243903,0.0014555545,0.0043844227,0.02600446,0.04075702,0.030852921,0.010385559,0.0019464022,0.0013409248,0.0036241668,0.0029153442,0.0004286812
3,0.048069514,0.023513824,0.00092133635,0.009972013,0.0028482939,0.0023518666,0.050318666,0.032169417,0.09548863,0.013028292,0.005108026,0.0009007428,0.008022555,0.0020978362
4,0.02337924,0.03398887,0.001262752,0.001061509,0.0016751349,0.0073538036,0.007333053,0.07867693,0.44043106,0.007719559,0.0049241357,0.0017645499,0.0023615344,0.0010293864
5,0.014055755,0.01969348,0.10304726,0.0033503221,0.00062973134,0.013954541,0.068768784,0.040001787,0.14921744,0.0050322516,0.0028638183,0.005156575,0.006282768,0.009160501
6,0.00891858,0.022622017,0.05729006,0.003621081,0.0038277977,0.0177865,0.04438142,0.13768996,0.10055806,0.0015570525,0.0019495924,0.0010671784,0.0052081486,0.008856939
7,0.014251911,0.015060809,0.028760368,0.024219317,0.0040482767,0.05919247,0.121161394,0.0979458,0.22198239,0.0019835222,0.00073026115,0.004435535,0.0040741446,0.0008501433
8,0.0038782433,0.017665988,0.031264793,0.041802827,0.015611334,0.08324959,0.12366001,0.06118595,0.14612602,0.0009737518,0.0023863236,0.002047876,0.0025034193,0.0034063966
9,0.0018118306,0.0046160757,0.027408613,0.02666172,0.001027803,0.06435373,0.16612439,0.13130103,0.10708047,0.0008137672,0.0021800543,0.002716621,0.0006677259,0.0025801598
10,0.0031257449,0.010760866,0.009752119,0.03621238,0.0051698224,0.00089315325,0.023603773,0.05586303,0.02898022,0.009798052,0.0022181408,0.015063651,0.005317874,0.010055133
11,0.004066598,0.007437655,0.00081922655,0.017486073,0.009443743,0.0076841773,0.23115747,0.022435185,0.18867888,0.0009273822,0.002755622,0.0019908363,0.026845837,0.028961465
12,0.0014111693,0.0014462142,0.007148498,0.016349167,0.007918718,0.014935228,0.5,0.04703041,0.047474332,0.014686446,0.0052363267,0.004616058,0.031858847,0.010578334
13,0.0015124559,0.001014872,0.0011209097,0.008671741,0.012526048,0.014749614,0.0035194291,0.0025720254,0.04788671,0.0014680316,0.0057963924,0.020996878,0.008689335,0.015673641
