,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.007804708,0.023053661,0.011283404,0.010125025,0.0024676307,0.015209149,0.007840778,0.052801184,0.030446183,0.0118964445,0.0049909684,0.0042498354,0.0039529745,0.0010017062
1,0.0030864205,0.05516873,0.0778479,0.0426798,0.013606456,0.011683257,0.03325082,0.080076665,0.05521688,0.0016680968,0.0025263415,0.008627445,0.006201051,0.012857611
2,0.0022186106,0.05024892,0.13119179,0.0034011595,0.017480576,0.035986125,0.0677348,0.0531042,0.20673458,0.00275584,0.0045720204,0.017978497,0.008376677,0.0011775877
3,0.00960498,0.04628934,0.02784533,0.020962661,0.005471778,0.008534269,0.082756214,0.09952152,0.013242995,0.02214682,0.0053609945,0.0037103463,0.009194043,0.0048965244
4,0.0064755515,0.009431344,0.047737826,0.15,0.0052343593,0.030299718,0.011795064,0.052594867,0.5235101,0.01850109,0.0068421196,0.0033939655,0.0013496741,0.005499981
5,0.008244587,0.0037005518,0.029201727,0.03525875,0.0024474794,0.021003483,0.15240534,0.13134502,0.25476384,0.0046765935,0.0059438003,0.0050105196,0.009940869,0.0018823224
6,0.002757965,0.0115246605,0.0087244725,0.03625698,0.012211382,0.027209435,0.0889478,0.22631927,0.3947059,0.005291746,0.0045259153,0.0017738161,0.022241965,0.011404296
7,0.0260085,0.0014787313,0.018085234,0.0353721,0.0074331006,0.106266774,0.11586261,0.22982375,0.2600486,0.0137434695,0.0022478083,0.0074952925,0.008221852,0.022181109
8,0.0038688935,0.005581502,0.009318507,0.05002114,0.022635605,0.12680773,0.2060738,0.15131684,0.24606359,0.010621968,0.009702669,0.006313235,0.024487965,0.031726982
9,0.005211694,0.0033671965,0.008569917,0.053983685,0.0014015283,0.052028187,0.19905975,0.36405298,0.28464308,0.013503827,0.005938386,0.015093874,0.008492001,0.025682554
10,0.0027987303,0.016473081,0.011985692,0.049534537,0.01962692,0.03863387,0.28577194,0.0992176,0.39224038,0.034109436,0.057665072,0.03528926,0.016286688,0.0069723264
11,0.010461883,0.019989308,0.0019553103,0.028544996,0.0034379996,0.018522672,0.036966145,0.10990283,0.10740571,0.0069908295,0.017164962,0.01829303,0.002234186,0.01935409
12,0.002089314,0.0025154094,0.005548893,0.019044481,0.007303162,0.026277754,0.21847022,0.030779611,0.14672624,0.01383706,0.010308098,0.007360285,0.0016280772,0.04043175
13,0.0044114366,0.0011894545,0.00125861,0.013635256,0.0014168348,0.010804652,0.01172518,0.003251271,0.15088959,0.003473944,0.007748938,0.008829975,0.0015542253,0.01778255
