,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.00524937,0.0023377957,0.0013843111,0.0045060324,0.004056698,0.007874927,0.0015859001,0.27816018,0.021470346,0.0062638745,0.0016183727,0.001982919,0.0028605303,0.0001094894
1,0.002005665,0.0037690238,0.0038132214,0.010873468,0.0018816458,0.005959705,0.003876004,0.0040633255,0.14641917,0.00053452316,0.00082448666,0.0031979044,0.006399409,0.007023426
2,0.029076053,0.02098424,0.0023218167,0.008573366,0.0032794985,0.017662836,0.034331996,0.029786535,0.05391543,0.007307486,0.001980895,0.007358092,0.004941758,0.0006240631
3,0.0058159786,0.03822049,0.01659213,0.014113655,0.0024977827,0.0030920175,0.018053683,0.029150225,0.06381327,0.009242218,0.001635296,0.0006449025,0.006057771,0.003903578
4,0.01239071,0.036870465,0.15,0.023696605,0.0010909038,0.007685907,0.0026674327,0.08122998,0.03369392,0.0044272,0.002997753,0.0014581196,0.0009301676,0.0012823956
5,0.0031268212,0.035630032,0.032590866,0.004395587,0.00023723126,0.009643066,0.045516998,0.0678145,0.43112424,0.0048241788,0.0025196131,0.003141528,0.0034278801,0.0072194077
6,0.00196635,0.015746528,0.045510672,0.0012203103,0.0030166907,0.013439784,0.05509593,0.09763947,0.1341049,0.0004771524,0.0020203963,0.0013235,0.004629194,0.003952362
7,0.01505251,0.0042186524,0.012706127,0.038478237,0.010547436,0.043716136,0.12106604,0.15948035,0.11559443,0.0013893917,0.0011309526,0.006630852,0.0028048945,0.00047678052
8,0.0013445094,0.0053946683,0.0066059367,0.03300615,0.018786676,0.059255473,0.111027576,0.050954793,0.29091355,0.003218251,0.0027238308,0.00521781,0.0024091643,0.002282194
9,0.0014254099,0.0008466017,0.010792909,0.034878694,0.005141545,0.037923057,0.11338599,0.14027297,0.12297149,0.0009488958,0.0024799746,0.001518288,0.000314292,0.0035513176
10,0.0008924004,0.005884827,0.00464083,0.018437356,0.0077766413,0.029886225,0.020511033,0.031084146,0.39735547,0.0108311325,0.0015701815,0.01046489,7.884939e-05,0.0012910666
11,0.0024310024,0.004904257,0.00048118754,0.015341468,0.0023301842,0.0053649144,0.014957042,0.027473412,0.15173863,0.0029466192,0.0031428223,0.0026645996,0.0016100293,0.0020651072
12,0.00065393397,0.0026602836,0.009000999,0.014282903,0.003723506,0.027538568,0.025455523,0.010494048,0.10846244,0.14094178,0.009026738,0.005282185,0.0008184771,0.0010815798
13,0.0024632502,0.0010018297,0.00017470846,0.00842729,0.00058661925,0.005991209,0.029695656,0.021614455,0.08488549,0.019893248,0.003654316,0.007613367,0.0022091407,0.0018041335
