,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.059175115,0.050470218,0.042380884,0.050813798,0.003496397,0.027487397,0.007943019,0.019793537,0.0018722477,0.023439657,0.014275694,0.04194114,0.049597707,0.030129164
1,0.004920368,0.0932672,0.010273267,0.022351459,0.023207603,0.01490676,0.05558051,0.24795674,0.009995145,0.030939605,0.03622263,0.04628749,0.03511453,0.019965054
2,0.010113082,0.052130334,0.049757168,0.010304687,0.019709866,0.04894303,0.05894661,0.23553516,0.023277694,0.038067926,0.008449353,0.022914141,0.014673894,0.015087731
3,0.024613673,0.01373231,0.007692851,0.008626614,0.036289115,0.2259107,0.18954594,0.1592601,0.014172085,0.11043131,0.015905937,0.0065855677,0.017894045,0.035866003
4,0.027035685,0.017972343,0.02397409,0.012574106,0.031433187,0.47391242,0.0124234045,0.19947246,0.08356655,0.123660624,0.02720474,0.02683644,0.020560307,0.01012531
5,0.024198905,0.041842856,0.0580162,0.273009,0.003768654,0.23236589,0.19839068,0.10372386,0.18151124,0.003491372,0.030716987,0.05822293,0.068840355,0.0384497
6,0.014942337,0.050803475,0.060353953,0.16269433,0.02587942,0.38067865,0.42406106,1.0,0.9443244,0.02569084,0.028617267,0.013281155,0.053313926,0.055095837
7,0.028071953,0.013678224,0.021227354,0.042991735,0.61969143,0.47680336,0.8541,0.36485827,0.23871519,0.030741394,0.021379625,0.026552962,0.02996748,0.03842692
8,0.067341015,0.023621324,0.013652425,0.053395566,0.54195094,0.12345844,0.39493006,0.27088305,0.37850425,0.04044267,0.2452878,0.023853755,0.039700948,0.02470177
9,0.020377534,0.013755643,0.009710545,0.043444663,0.19093168,0.19463654,0.29317552,0.21086676,0.065882064,0.019273905,0.15289597,0.01775207,0.009713498,0.06365028
10,0.024141116,0.05442855,0.022261938,0.03324751,0.027128614,0.015259766,0.032806914,0.053720463,0.040254828,0.10362758,0.023008682,0.05086733,0.006442119,0.037859626
11,0.079229146,0.11480532,0.01176725,0.045328025,0.016139708,0.014765719,0.06531021,0.03853463,0.013814087,0.04825842,0.044559516,0.02641506,0.023083875,0.022550274
12,0.011664375,0.0064652637,0.055889133,0.04279808,0.44620407,0.1307265,0.011445076,0.03134126,0.107055575,0.10044165,0.011990608,0.017831149,0.009061887,0.0104002375
13,0.025992496,0.04416294,0.028376488,0.04262597,0.031256568,0.13046706,0.02586912,0.016167376,0.040195577,0.026399378,0.024267506,0.042433385,0.037895776,0.021514786
