,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0380013,0.040951192,0.034302033,0.034327608,0.009639982,0.008988438,0.008998822,0.09866634,0.008033961,0.017987872,0.011884673,0.04108205,0.04307296,0.024835974
1,0.024610704,0.08534478,0.013738199,0.021773184,0.027715346,0.035305377,0.03529565,0.21912219,0.009982569,0.026230147,0.03633714,0.03353359,0.032737054,0.01618929
2,0.010684387,0.04363845,0.041871756,0.0055137863,0.02026222,0.07842033,0.074607044,0.17871934,0.012933343,0.03332207,0.0086973645,0.021291003,0.015144907,0.00094821875
3,0.018320005,0.011060895,0.006613527,0.023487192,0.018335745,0.25129735,0.20071553,0.19124022,0.018955953,0.11282246,0.014798279,0.012098277,0.010449525,0.028619649
4,0.032140005,0.02842749,0.025404612,0.030863857,0.022720415,0.23136674,0.0357874,0.19377087,0.08424195,0.12286707,0.02039036,0.036984768,0.021779632,0.013983095
5,0.030576183,0.033271443,0.03303363,0.22723965,0.0041860463,0.3213938,0.15476497,0.097279035,0.08603985,0.006344658,0.0209233,0.05308057,0.053930465,0.05724775
6,0.01687095,0.051380936,0.07410383,0.49501064,0.109754376,0.33842564,0.39241785,1.0,0.75737166,0.013809148,0.027356915,0.01526108,0.036116444,0.019622087
7,0.0318153,0.015483015,0.021983491,0.03131597,0.44515795,0.4564477,0.5693581,0.3414228,0.4326806,0.017873226,0.23334697,0.040294763,0.022473373,0.025289789
8,0.06497201,0.018567815,0.0044544903,0.052457955,0.2042838,0.16121884,0.34029177,0.14531931,0.24582332,0.03160987,0.111990884,0.016872209,0.037857357,0.017728284
9,0.026140667,0.011876075,0.015308488,0.04175437,0.015222504,0.035441022,0.33727995,0.10079332,0.10183835,0.030648664,0.27940902,0.009097904,0.009335809,0.035305552
10,0.029552277,0.055594247,0.016899383,0.028366845,0.037510544,0.021051962,0.04353597,0.05352557,0.03144282,0.075621426,0.021753395,0.07155141,0.013938389,0.0060724895
11,0.08190693,0.09827177,0.01507958,0.044159763,0.08142228,0.022388687,0.047853064,0.02759621,0.014298499,0.02780795,0.030718807,0.019122591,0.00982753,0.022593139
12,0.014788105,0.02121695,0.03806299,0.021550823,0.14870898,0.09941578,0.0021079574,0.03358195,0.07948441,0.10087962,0.009905248,0.020601505,0.017013406,0.008040274
13,0.030471038,0.02616098,0.031042079,0.03753243,0.02252258,0.10655962,0.024761315,0.012165528,0.043491296,0.017136956,0.02621043,0.045302372,0.029510653,0.026580945
