,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.040831707,0.020038005,0.024917385,0.04479103,0.004553348,0.62216157,0.0027962925,0.19829911,0.0056600533,0.028368594,0.015293092,0.024683218,0.054045092,0.026044028
1,0.0037667146,0.06945755,0.013045619,0.033601068,0.02064431,0.023359055,0.04871617,0.1910306,0.007787934,0.015430751,0.018326543,0.015167792,0.06569058,0.019584542
2,0.015898438,0.044453498,0.033296417,0.0065589705,0.21397294,0.039171815,0.037599504,0.030370837,0.020251062,0.028019251,0.006880547,0.038071066,0.0054876227,0.024400435
3,0.021827891,0.016612781,0.005835927,0.007981425,0.02240766,0.014208239,0.16520771,0.05014778,0.005685136,0.11243472,0.010609332,0.018551745,0.02334584,0.012487384
4,0.035435367,0.0073230886,0.037757795,0.017846078,0.021480769,0.09016389,0.038898975,0.047851104,0.029760946,0.13487165,0.024011359,0.014444664,0.031778213,0.0045480104
5,0.020019114,0.04550705,0.027052071,0.25585648,0.0014847184,0.021907184,1.0,0.095317945,0.26731774,0.011159996,0.031264376,0.05661583,0.03787359,0.06150076
6,0.016666649,0.031728484,0.04853624,0.023530953,0.025025625,0.035765946,0.31561497,0.91629523,0.53776836,0.023583949,0.117623486,0.009255389,0.06657981,0.035435732
7,0.023636864,0.0083187865,0.0066895923,0.037735205,0.040210962,0.062341165,0.7396854,0.37939322,0.27017933,0.016383773,0.12118824,0.016465686,0.011643296,0.02267581
8,0.052240435,0.009126927,0.032887507,0.0385937,0.023702739,0.0075220037,0.37319317,0.05186066,0.3283841,0.010438732,0.005727262,0.00853944,0.013510777,0.009448123
9,0.012879165,0.017802646,0.005516629,0.012105263,0.28040916,0.028955925,0.14446157,0.107869886,0.052436676,0.013345189,0.008177592,0.011860857,0.0034550328,0.043464188
10,0.02131642,0.055752017,0.014312692,0.030056342,0.048341647,0.010046958,0.022514952,0.06620463,0.01704432,0.05842361,0.040155347,0.05745677,0.005511727,0.01792519
11,0.046958566,0.092628494,0.005633508,0.017579624,0.34691003,0.019387117,0.04123878,0.024052942,0.012302155,0.08341448,0.010090545,0.011934423,0.011412302,0.0058764094
12,0.006505349,0.0072427187,0.024134077,0.0299373,0.01962446,0.10287269,0.008696093,0.032067522,0.07509209,0.17589909,0.12859072,0.01803807,0.0037364964,0.01185995
13,0.016541976,0.034695625,0.028644724,0.03741101,0.020772146,0.11381293,0.012515224,0.010972851,0.03426383,0.03292955,0.32833928,0.020471307,0.020240918,0.025127687
