,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.038539853,0.032471616,0.051594086,0.041688584,0.00968146,0.024893682,0.011093762,0.15371452,0.0072154105,0.025122881,0.012193278,0.04821875,0.06492142,0.027028428
1,0.0074532437,0.09483619,0.009403656,0.01985134,0.03075482,0.24803665,0.03851084,0.26441467,0.007510342,0.029283011,0.038094915,0.048567057,0.01990877,0.041651666
2,0.017598122,0.03804968,0.047417756,0.017821847,0.041780032,0.202802,0.06113806,0.20605443,0.018086124,0.02308481,0.020241957,0.055422556,0.015964132,0.016422577
3,0.018622752,0.027373673,0.011309761,0.010100694,0.0237352,0.03257834,0.18342653,0.08471712,0.020087518,0.12571664,0.01728861,0.018605344,0.0162023,0.024512805
4,0.042395744,0.026697045,0.031272564,0.015569281,0.16056597,0.20800626,0.025602648,0.35909247,0.08013632,0.14608555,0.023137463,0.02091342,0.014203691,0.008430421
5,0.03496478,0.04832175,0.038332425,0.14580181,0.061872356,0.14674187,0.33373734,0.54818827,0.36519203,0.01612427,0.20681506,0.06114586,0.07182877,0.042872645
6,0.018631559,0.063827604,0.07679653,0.033151004,0.49288204,0.52713805,0.39744183,1.0,0.4766834,0.030736811,0.37411696,0.012066109,0.028317349,0.02699051
7,0.03331967,0.024310596,0.034123056,0.055781685,0.051469542,0.05188692,0.73172057,0.3887147,0.5822151,0.029336073,0.29724896,0.017735435,0.021963226,0.038233608
8,0.074020796,0.016775187,0.023726474,0.05374504,0.07076951,0.02068999,0.41775292,0.10328604,0.7341337,0.04027757,0.01329226,0.034734655,0.020100435,0.017187688
9,0.029129205,0.022400828,0.010699506,0.03238092,0.016201735,0.053092044,0.27128342,0.27110004,0.13307953,0.018098984,0.02288978,0.0248265,0.010467542,0.04303892
10,0.03147043,0.07213045,0.023042817,0.038444906,0.3382855,0.010968157,0.039444428,0.063099205,0.023762643,0.073377706,0.013810103,0.06276395,0.013075316,0.03181016
11,0.07852828,0.118475445,0.010371688,0.042442366,0.19673331,0.027584262,0.049915455,0.039345093,0.015321176,0.029464303,0.037582383,0.007837708,0.019297207,0.014785194
12,0.02312248,0.010960618,0.042808663,0.031574663,0.2828001,0.15133598,0.008395779,0.045731526,0.07079315,0.12109745,0.010553146,0.012627896,0.017967483,0.01271611
13,0.008024092,0.024991073,0.028024372,0.03272684,0.022288183,0.16272289,0.029659294,0.01303069,0.045755867,0.26646882,0.014020102,0.046317518,0.02401098,0.03946119
