,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.033806752,0.037795626,0.012434383,0.026357621,0.039477162,0.028797064,0.052720018,0.027231406,0.1257022,0.16970111,0.0342147,0.0056061517,0.01105447,0.008553301
1,0.003916865,0.07457404,0.015465362,0.02743498,0.04061417,0.018617278,0.15308239,0.08143714,0.1144655,0.0107138865,0.04758471,0.028647069,0.05033584,0.014725238
2,0.004704196,0.034498643,0.017539917,0.0084919175,0.05190507,0.030589137,0.047062818,0.042726625,0.0587113,0.052494828,0.07574943,0.03776929,0.025493748,0.022304364
3,0.020811167,0.011082408,0.0033240363,0.008178966,0.099134505,0.04059502,0.10523552,0.061120484,0.040190484,0.012619376,0.04648219,0.0033717714,0.017049273,0.011495614
4,0.026220463,0.014262936,0.014914259,0.009411351,0.35,0.051835723,0.12631437,0.54395604,0.14786392,0.023706319,0.035430305,0.012655756,0.016403988,0.0075618615
5,0.026361367,0.009835927,0.015716396,0.009880527,0.23812403,0.08731885,0.21294677,0.15344524,0.13583301,0.040432964,0.021327645,0.008969141,0.031852826,0.041466206
6,0.016336245,0.011321597,0.0245978,0.0591402,0.107529536,0.012170475,0.11955008,0.2214733,0.1863303,0.07365759,0.38448116,0.006507169,0.0367719,0.07742182
7,0.060685754,0.0061480636,0.00559245,0.025554085,0.08934109,0.05124503,0.14148721,0.21117608,0.4601115,0.120796315,0.11565976,0.027858455,0.058200676,0.25655743
8,0.012281491,0.024487497,0.031672973,0.029334098,0.07080078,0.25851655,0.113131545,0.1489047,0.14477694,0.16804889,0.040573016,0.010678216,0.03101668,0.039397925
9,0.014125315,0.016070906,0.002545738,0.036889188,0.14761098,0.11371347,0.112738535,0.1574134,0.14321749,0.042224705,0.016400073,0.0045058653,0.0010872263,0.028341467
10,0.018369026,0.06497297,0.037915926,0.023771454,0.11408021,0.14231548,0.14196454,0.32788074,0.058951046,0.027145192,0.033480376,0.052670326,0.00066992623,0.016878342
11,0.031604763,0.100860104,0.0052984636,0.020887434,0.09968195,0.13957758,0.08909045,0.041085046,0.043314848,0.025644707,0.026881272,0.00705963,0.007903416,0.03711831
12,0.008045041,0.012940864,0.007174729,0.014381467,0.035320915,0.047264215,0.04338661,0.071835116,0.12014499,0.02443561,0.0023774756,0.005921559,0.006407566,0.13827561
13,0.011552679,0.008701401,0.0035771788,0.0042182477,0.045620266,0.106818505,0.14855744,0.0050949715,0.31935033,0.04346577,0.012173448,0.011139254,0.10213902,0.013614572
