,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.021251636,0.04558955,0.01965977,0.037377365,0.1886133,0.25598615,0.042548712,0.020095905,0.016745841,0.051413827,0.038399924,0.009109333,0.017951414,0.008584731
1,0.009347597,0.08414309,0.007664801,0.049317352,0.16056234,0.0630737,0.11735672,0.2111059,0.3479021,0.047270615,0.094343595,0.040118083,0.032178454,0.023933865
2,0.011269721,0.020237865,0.021451898,0.015244405,0.1450927,0.027462265,0.12642471,0.039605964,0.087968744,0.05796598,0.024798367,0.05092875,0.025878668,0.013836025
3,0.03410882,0.01966169,0.0061807423,0.012154004,0.15923677,0.07595048,0.10220462,0.10482458,0.04901956,0.07792674,0.09207775,0.012805499,0.027249001,0.02097232
4,0.03440957,0.019919736,0.010258779,0.00829988,0.07080228,0.045655683,0.13270226,0.45406672,0.12063886,0.024868626,0.04946451,0.009700409,0.014098296,0.020607222
5,0.05230976,0.02204491,0.027042437,0.015199272,0.11692483,0.012277412,0.1614794,0.32299104,0.07763401,0.1746835,0.0867589,0.018254215,0.04702625,0.14228258
6,0.023815755,0.03819059,0.030680388,0.055956945,0.099099614,0.022046233,0.16836557,0.25422284,0.21845154,0.1454287,0.104857124,0.0074108955,0.12375894,0.09783847
7,0.07585022,0.010896226,0.01445138,0.5,0.09731471,0.1110831,0.14863566,0.21886982,0.38820136,0.23499541,0.08088296,0.025120605,0.08760351,0.10847314
8,0.017769841,0.016059654,0.028585507,0.02848903,0.112737276,0.25370276,0.14434148,0.15269463,0.148209,0.18409383,0.01867323,0.008419766,0.009696725,0.13156821
9,0.02030869,0.022813544,0.0011681538,0.03611619,0.070685856,0.07253815,0.1409768,0.058361404,0.17743993,0.06178138,0.025023414,0.00434452,0.004741383,0.071739785
10,0.011357757,0.0726024,0.03120256,0.044045635,0.058412593,0.2364538,0.19061312,0.09151734,0.08758311,0.023473717,0.024112603,0.039690964,0.12531145,0.061195496
11,0.05329977,0.13815202,0.0034570415,0.042983677,0.12394176,0.12905982,0.113352224,0.027019937,0.051725164,0.029722963,0.02440308,0.0058566374,0.09025418,0.13452107
12,0.010431498,0.053219184,0.013902223,0.017160287,0.10240921,0.05393853,0.076794066,0.023614636,0.15989755,0.08396283,0.012654548,0.017162079,0.11952921,0.027475981
13,0.02008912,0.014875394,0.07156546,0.015725525,0.06945575,0.046084672,0.20194829,0.004313605,0.03336622,0.029578054,0.05163709,0.039549302,0.16723353,0.035433188
