,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.028594358,0.036016326,0.021041868,0.034263417,0.18997832,0.02577567,0.05150881,0.012668994,0.0609295,0.019444704,0.036784157,0.0067317537,0.009292552,0.007139995
1,0.0068558175,0.08375012,0.008131237,0.029334286,0.2145216,0.022549903,0.19922374,0.18523194,0.39448515,0.051716696,0.09403523,0.03045352,0.0374918,0.023715654
2,0.014556021,0.02097925,0.02103754,0.014675907,0.26975644,0.06555068,0.062772475,0.038962126,0.089730754,0.04475021,0.08636635,0.051754385,0.029146139,0.017102422
3,0.029018147,0.019623714,0.0053426553,0.009430803,0.24041177,0.008816703,0.11858688,0.10603106,0.054166168,0.12070865,0.075419374,0.005136481,0.026018584,0.015063256
4,0.023848196,0.008309109,0.015318892,0.013963032,0.2995796,0.067787625,0.13125981,0.47153062,0.12439802,0.060360942,0.051304664,0.00904031,0.017837802,0.016502287
5,0.05061478,0.009521715,0.031961422,0.011244528,0.16975671,0.051251806,0.0997469,0.38449654,0.115863554,0.08908126,0.5,0.016648497,0.040625602,0.05388573
6,0.020307057,0.03140868,0.0301268,0.010137022,0.09274424,0.0990279,0.15358952,0.1981575,0.25511473,0.039556712,0.1523811,0.010168103,0.0588923,0.042918462
7,0.07940882,0.009816442,0.008452807,0.1173161,0.093713425,0.093138956,0.13841476,0.26989934,0.32433888,0.20383483,0.077414684,0.016546182,0.24247186,0.038359687
8,0.013132021,0.016670095,0.034448095,0.018664889,0.1073084,0.30327004,0.116968215,0.13633308,0.13160165,0.1475242,0.017189927,0.0021894218,0.0029704126,0.07974457
9,0.01893823,0.015530713,0.0020449914,0.02644897,0.11519685,0.18876085,0.119926095,0.07812346,0.08576272,0.057307728,0.012404737,0.0028212112,0.0032653105,0.13242893
10,0.016996115,0.08555196,0.032798577,0.035363764,0.14169419,0.18756607,0.1766068,0.13779154,0.0945119,0.03180601,0.02725484,0.039348632,0.07283065,0.020649564
11,0.051555593,0.11285148,0.047270253,0.03675366,0.026689975,0.048933808,0.11621154,0.077565335,0.07124114,0.032492038,0.01941213,0.01345429,0.007954825,0.08779664
12,0.009320084,0.007364937,0.07038276,0.020054854,0.09867325,0.042878095,0.06827738,0.07284467,0.1425411,0.036289956,0.013606239,0.017714728,0.024327653,0.11716808
13,0.012890399,0.0112339165,0.07260668,0.009254389,0.025313854,0.026274972,0.052278366,0.0050795055,0.34682098,0.27812192,0.009344109,0.021755135,0.15765786,0.051168792
