,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0035744994,0.08453268,0.008901896,0.0054831333,0.006935557,0.013098622,0.0018066231,0.020420179,0.0035009505,0.042995468,0.007480228,0.0019288771,0.0005746893,0.0015261208
1,0.00047845396,0.04072595,0.0036980088,0.01052437,0.0052395593,0.012127131,0.0088448115,0.00057503575,0.023740944,0.036355853,0.0022043944,0.013226636,0.013292901,0.012326724
2,0.00092916493,0.0060680914,0.005885439,0.006359491,0.015925936,0.066001736,0.02849594,0.021867398,0.015062,0.019559145,0.010981442,0.028377505,0.018500283,0.0038960367
3,0.01356299,0.004369256,0.014931196,0.0023648157,0.007653862,0.039296534,0.06946272,0.006717166,0.012800397,0.02654639,0.0036084629,0.0029094107,0.015188968,0.0021822574
4,0.009251421,0.04730814,0.031554725,0.03568936,0.022997396,0.050792366,0.0029566032,0.053032756,0.039813466,0.032583613,0.015066269,0.0032830073,0.0018237557,0.0026966762
5,0.0240018,0.19572,0.013570368,0.002294218,0.005948789,0.01947085,0.029483518,0.014764547,0.0087630395,0.030852892,0.006947391,0.003993357,0.01588413,0.028383698
6,0.0031014474,0.17531846,0.0061230836,0.0071234945,0.020674802,0.01771698,0.020051608,0.13121763,0.035934623,0.02646884,0.007924457,0.0027260294,0.018202724,0.005854415
7,0.03960484,0.03985792,0.013660266,0.004915883,0.01339697,0.012624332,0.04968662,0.016145399,0.018018765,0.010716148,0.0031733883,0.0072606555,0.0061284,0.00033623356
8,0.0023055358,0.0034326627,0.02009276,0.036936115,0.028763939,0.018951774,0.052644927,0.025825774,0.017086161,0.009926851,0.0118249785,0.004611862,0.0072884033,0.011131303
9,0.012562244,0.015608781,0.005396939,0.024436597,0.0018525296,0.025192779,0.062036403,0.015000001,0.04765691,0.010503873,0.0010649795,0.0007903257,0.0003922453,0.015900929
10,0.0046426062,0.04104461,0.0058341054,0.0041774767,0.016438987,0.02559365,0.057180777,0.022970373,0.0036638617,0.01358347,0.013428033,0.04860434,0.00297433,0.005991673
11,0.019974973,0.00880734,0.002834387,0.0029597196,0.0031898678,0.027972268,0.008228657,0.018579714,0.04023937,0.010668526,0.020808285,0.0034991598,0.0011550934,0.004556604
12,0.0006406712,0.03275789,0.008595652,0.013802801,0.006933846,0.087311275,0.008680825,0.0009119852,0.005592361,0.009115014,0.013753732,0.0030317828,0.0021406312,0.0052120034
13,0.010752892,0.0049317265,0.0053547313,0.015477413,0.0023010296,0.017770106,0.00169561,0.025291767,0.06018017,0.012626006,0.010033293,0.0052871043,0.0010046072,0.031942017
