,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0053140773,0.030385714,0.0055286954,0.03452714,0.007991137,0.011812081,0.0019445944,0.023415603,0.0018685322,0.036655206,0.011260641,0.0025933362,0.00049584056,0.0011312854
1,0.00063196995,0.05021546,0.033847593,0.04080896,0.0026722464,0.015825255,0.0062465975,0.0008256057,0.0037200712,0.034102492,0.001219556,0.017685369,0.011394135,0.010819429
2,0.0012696276,0.027722504,0.01770696,0.019840593,0.0042820107,0.0522315,0.031281024,0.027260607,0.0035133401,0.034401838,0.0138832,0.03771364,0.017642535,0.006261414
3,0.017368944,0.049053773,0.042702977,0.036161005,0.0041864496,0.04772482,0.028060641,0.023386901,0.002621828,0.010360939,0.0036455498,0.0006347329,0.023007538,0.00042034837
4,0.007199982,0.06699954,0.036617514,0.012722113,0.0027459434,0.028557638,0.2659234,0.0077708494,0.029341817,0.02284311,0.018319778,0.0029308498,0.016879607,0.0024996353
5,0.020554591,0.08756964,0.01585438,0.0014540359,0.00033637084,0.01533093,0.040791713,0.01143287,0.007200168,0.027427498,0.007112885,0.005329014,0.02042765,0.035525456
6,0.004414677,0.2579231,0.037896756,0.006836297,0.027534902,0.021736994,0.011990709,0.19185321,0.04775462,0.007520227,0.008276673,0.002661634,0.024729941,0.010788041
7,0.028512387,0.030056333,0.006892442,0.017349323,0.0059195245,0.024513725,0.038965255,0.02531765,0.06343159,0.02686076,0.001431509,0.01534018,0.0069180178,0.00015186692
8,0.007343072,0.104387656,0.032188486,0.010099718,0.030509366,0.036601156,0.0842988,0.04418345,0.056324117,0.011342779,0.001619905,0.0048594363,0.0004934702,0.01222681
9,0.013730694,0.09093324,0.007814129,0.005529507,0.0015681299,0.03523567,0.100724876,0.015000001,0.005837831,0.008583848,0.0018927093,0.0010930265,0.0021029336,0.008840557
10,0.005975499,0.01628707,0.059429508,0.007824428,0.01941553,0.012190602,0.022863632,0.006472566,0.009457869,0.009417147,0.010525197,0.05098304,0.0028056982,0.004086954
11,0.017448273,0.00675103,0.008146293,0.017252931,0.0030968587,0.0054047485,0.010113837,0.018477608,0.02598355,0.008518149,0.024320295,0.00038926184,0.0011830099,0.006372823
12,0.019721474,0.054979138,0.005620288,0.008769718,0.0064344266,0.08885315,0.0096691,0.0009878711,0.0047007874,0.007935532,0.012867295,0.006868807,0.0013585847,0.0020400216
13,0.007965469,0.047057837,0.0356802,0.01929443,0.019079512,0.020685885,0.00074665225,0.00040885585,0.02213171,0.016494486,0.005986685,0.0066128545,0.0043897177,0.034026228
