,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0022993088,0.036514625,0.010167704,0.012875715,0.009271404,0.014607443,0.0024582446,0.023135455,0.0009624899,0.036187585,0.010776154,0.002156558,0.005029326,0.0024954667
1,0.00021166234,0.020814149,0.0043711257,0.005387858,0.0025796613,0.015501153,0.007196025,0.0018226258,0.0035714905,0.036580417,0.0034483369,0.021739505,0.01066174,0.016738553
2,0.0010232868,0.0132356165,0.036339786,0.055505503,0.0064367605,0.08595068,0.03819833,0.027323162,0.0067849774,0.047466777,0.008594963,0.039574623,0.019649038,0.009006969
3,0.015073453,0.07116937,0.037319776,0.03850865,0.009153616,0.07228758,0.040215496,0.0049505793,0.0029032598,0.013856273,0.0048055947,0.0018367027,0.02634611,0.00072559627
4,0.011835992,0.13270906,0.0038062704,0.033432942,0.0035939557,0.05023491,0.19222148,0.12785505,0.030887792,0.05321346,0.019348782,0.0025806415,0.006107145,0.0053101806
5,0.025727207,0.19434795,0.039589424,0.0028014544,0.0009502003,0.04206752,0.036237158,0.019976882,0.009773538,0.05507361,0.010379357,0.010228616,0.021127101,0.040936675
6,0.006646704,0.05804919,0.005281556,0.010215004,0.026265368,0.032867614,0.011348573,0.25173104,0.021052051,0.07114592,0.009306694,0.0027407906,0.032769915,0.009079291
7,0.046352725,0.018546589,0.03744503,0.026527595,0.0045806933,0.031018058,0.09858295,0.029234473,0.040646065,0.06971076,0.004316984,0.011587652,0.0041003004,0.0006531207
8,0.0027693154,0.10270218,0.012079666,0.010807625,0.031997222,0.05569556,0.099075936,0.050250433,0.044952054,0.065049164,0.010288037,0.0040163137,0.007008797,0.012649095
9,0.013073398,0.05501928,0.003951247,0.003313248,0.002013667,0.060083598,0.09807725,0.015000001,0.014574975,0.0399066,0.0022594698,0.0009032663,0.0026168863,0.017816415
10,0.0063355584,0.08862163,0.0032589973,0.009075663,0.017384889,0.01766165,0.037516557,0.020064328,0.02868115,0.010679501,0.013865831,0.05620956,0.0027524454,0.005415634
11,0.023783617,0.07661931,0.033237863,0.020283572,0.0049319165,0.005170116,0.01994999,0.017359825,0.03658093,0.007998068,0.024217635,0.00036912208,0.0044005937,0.004766945
12,0.008430946,0.018597525,0.097759746,0.00738384,0.005313481,0.088694006,0.008485145,0.0032934207,0.006095662,0.007854076,0.012067324,0.005097852,0.0023598943,0.00740254
13,0.0077956277,0.009848378,0.061290763,0.02355541,0.0016667796,0.018284507,0.00093225174,0.00070336706,0.016894812,0.009119884,0.010608007,0.0049673794,0.0022153705,0.040586635
